template_id,difficulty,source_row,combination,query,question,rephrase,narrative_question
hard_r1545,hard,1545,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Y"", ""fields"": [""HOSPITAL""]}}, {""prefix"": {""RECOVD"": {""value"": ""Y""}}}]}}}",Reports show entries multi-match 'Y' and starting with 'Y'. Can you list these cases and summarize results?,"As someone researching this, Iam interested in cases with recovery status starting with Y. Can you list them and detail any ER visits or hospital stay?","Data associated with as someone researching this, I am interested in cases where hospitalization is noted and recovery information begins with Y. Can you list them and detail any emergency visits or hospital stays? These cases might uncover hidden subgroups with distinct recovery trajectories. Could we summarize their hospitalization outcomes?"
hard_r1546,hard,1546,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""USPFIZER INC202300251664"", ""fields"": [""SPLTTYPE""]}}, {""prefix"": {""OTHER_MEDS"": {""value"": ""Rop""}}}]}}}",Reports show entries multi-match 'USPFIZER INC202300251664' and starting with 'Rop'. Can you list these cases and summarize results?,"As a health analyst, In reviewing cases with other medications starting with Rop, what does the lab data and other meds say about patient recovery?","As an analyst, noticing as a health analyst, in reviewing cases with vaccine lot containing USPFIZER INC202300251664 and other medications beginning with Rop, what does the lab data and other medications indicate about patient recovery? This prompts a deeper look at symptom onset timelines. Might extracting these records clarify response patterns?"
hard_r1547,hard,1547,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Blood bicarbonate decreased"", ""fields"": [""query""]}}, {""prefix"": {""VAX_TYPE"": {""value"": ""HPV""}}}]}}}",Entries multi-match 'Blood bicarbonate decreased' and starting with 'HPV' caught my attention. Could you show these instances and what happened?,"From my perspective, In reviewing cases with current vaccine type starting with HPV, what does the lab data and other meds say about patient recovery?","Occurrences of from my perspective, in reviewing cases where the symptom text includes Blood bicarbonate decreased and the current vaccine type begins with HPV, what does the lab data and other medications reveal about patient recovery? These findings may reflect demographic or treatment-based nuances. Should we filter by age group and evaluate outcome disparities?"
hard_r1548,hard,1548,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Y"", ""fields"": [""HOSPITAL""]}}, {""prefix"": {""VAX_DATE"": {""value"": ""05/""}}}]}}}","When data indicates multi-match 'Y' and starting with '05/', what are the matching records and their follow-up?","From my perspective, Instances where vaccine date starting with 05/ appeared Could you map their distribution by state and count how many recovered?","Documenting from my perspective, in instances where hospitalization is noted and vaccine date begins with 05/, could you map their distribution by state and count how many recovered? Considering these alongside other events can highlight co-occurrence patterns. Would exploring correlated symptoms yield actionable insights?"
hard_r1549,hard,1549,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""UNK"", ""fields"": [""V_ADMINBY""]}}, {""prefix"": {""SYMPTOM_TEXT"": {""value"": ""Col""}}}]}}}",I've found records multi-match 'UNK' and starting with 'Col'. Please pull up similar cases and their details.,"Speaking for affected families, I noticed records where symptom description starting with Col. Could you pull up those cases and tell me what happened afterward?",Cases where the vaccine administered is listed as UNK alongside symptom descriptions beginning with Col may highlight important patterns worth exploring. These entries could point to gaps in how vaccination settings are reported and how early symptoms are described. Looking at them together could show whether inconsistencies in documentation affect the reliability of patient outcome data.
hard_r1550,hard,1550,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Y"", ""fields"": [""HOSPITAL""]}}, {""prefix"": {""ALLERGIES"": {""value"": ""fla""}}}]}}}",I've found records multi-match 'Y' and starting with 'fla'. Please pull up similar cases and their details.,"As someone researching this, When allergies starting with fla occurs, what do the follow-up data say about patient outcomes?","Investigating records where patients were hospitalized and also had allergies beginning with fla could reveal potential connections between specific sensitivities and the likelihood of severe adverse events. By examining their emergency room visits and hospitalization patterns, we might identify whether such allergies consistently influence the severity or recovery pathway in these cases."
hard_r1551,hard,1551,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""MD"", ""fields"": [""STATE""]}}, {""prefix"": {""query"": {""value"": ""Per""}}}]}}}","When data indicates multi-match 'MD' and starting with 'Per', what are the matching records and their follow-up?","Speaking as a patient advocate, When symptom4 starting with Per occurs, what do the follow-up data say about patient outcomes?","When reviewing cases from the state of MD where symptom begins with Per, there may be signals pointing toward particular demographic or treatment-based nuances. Analyzing these cases by age group and geographic distribution could help determine whether certain populations are more affected, offering insights into outcome disparities that deserve closer attention."
hard_r1552,hard,1552,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""SCH"", ""fields"": [""V_ADMINBY""]}}, {""prefix"": {""RECOVD"": {""value"": ""N""}}}]}}}",Entries multi-match 'SCH' and starting with 'N' caught my attention. Could you show these instances and what happened?,"Speaking for affected families, There are reports showing recovery status starting with N. How many are there and what outcomes did they have?","In clinical audits, cases where the vaccine was administered in a school setting (SCH) and recovery information begins with N may point toward situations where patients did not fully recover. Reviewing these reports together could help determine whether such outcomes reflect broader procedural issues and whether compiling them might clarify underlying causes."
hard_r1553,hard,1553,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Fibromyalgia, arthritis, diabetic"", ""fields"": [""CUR_ILL""]}}, {""prefix"": {""CUR_ILL"": {""value"": ""Men""}}}]}}}","I noticed records multi-match 'Fibromyalgia, arthritis, diabetic' and starting with 'Men'. Could you retrieve all matching entries and their outcomes?","As a health analyst, Some entries have current illness starting with Men. Please find those and summarize their hospitalization and recovery info.","Entries mentioning current illnesses such as fibromyalgia, arthritis, and diabetes, along with additional conditions starting with Men, present an opportunity to explore how pre-existing health factors shape patient outcomes. Summarizing their hospitalization patterns and recovery experiences may help reveal whether these combinations align with particular vaccine manufacturers or lot numbers, suggesting patterns that warrant closer study."
hard_r1554,hard,1554,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""02/28/2023"", ""fields"": [""TODAYS_DATE""]}}, {""prefix"": {""VAX_MANU"": {""value"": ""MER""}}}]}}}","When data indicates multi-match '02/28/2023' and starting with 'MER', what are the matching records and their follow-up?","As a health analyst, Could you show me all instances of vaccine manufacturer starting with MER and their subsequent examination results?",Finding reports filed on 02/28/2023 where the vaccine manufacturer name begins with MER provides a useful lens for assessing reporting consistency. Examining these cases and their subsequent examination results could highlight whether facility-based differences play a role in how outcomes are captured and interpreted
hard_r1555,hard,1555,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Electrocardiogram QT interval"", ""fields"": [""query""]}}, {""prefix"": {""VAX_SITE"": {""value"": ""GM""}}}]}}}",Entries multi-match 'Electrocardiogram QT interval' and starting with 'GM' caught my attention. Could you show these instances and what happened?,"Speaking as a patient advocate, Could you show me all instances of vaccination site starting with GM and their subsequent examination results?","Data associated with electrocardiogram QT interval findings, combined with vaccination sites beginning with GM, may reveal how particular administration locations align with cardiac-related outcomes. Reviewing their subsequent examination results could highlight hidden subgroups with unique recovery paths, and summarizing their hospitalization experiences may bring those distinctions into focus."
hard_r1556,hard,1556,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Dopamine transporter scintigraphy abnormal"", ""fields"": [""query""]}}, {""prefix"": {""query"": {""value"": ""Uri""}}}]}}}","When data indicates multi-match 'Dopamine transporter scintigraphy abnormal' and starting with 'Uri', what are the matching records and their follow-up?","As a clinician, Instances where symptom3 starting with Uri appeared Could you map their distribution by state and count how many recovered?","As an analyst, noticing cases that mention dopamine transporter scintigraphy abnormalities along with symptom3 terms beginning with Uri draws attention to patterns that may connect neurological findings with early symptom descriptions. Mapping their distribution by state and noting how many patients recovered could clarify whether symptom onset timing helps explain differences in outcomes."
